GEOID_T,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ
6099003004,18.39424805,6.5,15.79558653,6.8,0.1,24.4,25.57583009,16.4,7.897793264,0.462392109,56.05743344,0,2.3,1.277584204,2.3,1.046963805
34017001202,27.45247148,4.5,33.14711359,22.4,10,17.8,21.82091798,19.4,9.497206704,9.758001561,80.81264108,29.72536349,0,10.98696462,64.2,2.558314522
4013112602,48.33762585,9,35.00931099,47.6,36,3.8,37.01071761,8.1,12.84916201,29.23037056,94.7693383,2.69541779,42.7,23.83612663,7,0.605778192
12091021901,50.88607595,1.6,68.53932584,21.9,17.6,4.6,30.80168776,6.6,25.84269663,1.684836472,72.91139241,47.80114723,3.8,0,0,1.687763713
6037431003,20.91141397,3.8,43.35142469,8.5,6.1,7.5,29.2543021,5,12.34735414,2.075429592,78.41512641,14.08891672,0,10.85481682,3.3,0
48303001717,27.65384615,1,31.37417219,4.4,24,12.3,11.38461538,5.7,1.986754967,0,23.88461538,23.97260274,0,1.821192053,2,0
26025003600,61.82462356,13.9,36.85503686,18.5,4.3,13.5,42.24977857,16.5,26.9041769,0.200501253,71.39061116,17.08217913,0.8,1.351351351,14.7,0
40109102300,24.68652038,6.4,22.43060765,13.6,21.2,16.4,14.77272727,9.3,1.950487622,10.03134796,43.84796238,0.563204005,1.3,0,14.9,0
17031825304,7.426803142,3.7,16.25526791,4.1,4.2,15.8,16.49607236,10.8,1.625526791,2.362396493,20.89978577,29.01866346,0,0.481637568,0,0
6037310501,23.05970149,6.5,41.38613861,13,8.1,9.4,21.55065643,11.4,12.54125413,9.725158562,77.65667575,29.31456548,0,12.60726073,5.9,0
9003405700,32.62650602,16.3,43.47399411,23.9,2.3,18.4,16.28915663,22.5,3.14033366,8.568598316,27.18072289,21.41509434,0,0,17.4,2.602409639
42029305600,42.32645403,11.6,40.66390041,20.9,16.2,15.7,28.48030019,27.7,16.39004149,5.157131346,80.52532833,11.41804788,0.3,1.867219917,21,0.300187617
24031704803,7.837226827,1.8,40.28349337,3.8,8,15,18.03566943,5.4,5.669867398,2.696272799,37.40266265,72.63953,0,2.240512117,16.7,0
27003050902,7.139959432,4.4,18.80519481,2.9,3.1,12,23.12664108,7.9,4.571428571,1.198117244,11.08866896,7.785642063,0,0.987012987,1,0
47065002600,51.15658363,17.1,41.47286822,29.2,30.5,11,29.5404814,19.6,8.26873385,14.11251212,82.36323851,6.243154436,0,3.488372093,7.4,1.969365427
12127091023,16.14457831,2.6,26.63316583,11.9,12.1,20.2,21.96213425,19.7,8.040201005,0.672394471,34.42340792,0,0,1.005025126,5.4,0
25017350400,9.201911166,2.7,15.4772141,3.7,1.9,7.7,7.836277768,9.5,0.386930353,1.068646984,11.71943327,7.565789474,0,0,17.8,1.346860241
48439113512,9.654576857,3.8,33.3863275,5.3,14.3,18.9,19.64610551,12.6,15.58028617,2.09596397,48.27187035,30.59728838,0,5.087440382,4.3,3.687779064
19187000400,39.45578231,9.6,26.13521695,5.8,8.5,12.9,26.13491727,18.2,6.155398587,0.443066017,17.01315231,11.09185442,0.5,2.421796165,7.1,0.975816716
17031804809,5.462088039,3.6,14.17374265,3.9,3.2,17.8,24.49402024,8.6,3.069888961,1.444662096,15.17939282,2.155453952,0,0,2,0
4013106600,11.67012448,2.8,35.30060673,4,5.2,24.1,19.09483855,10.2,1.323772752,2.386764307,22.52733282,27.14360863,0,0.82735797,12.7,2.36460717
39023000300,66.02816901,30.5,36.94516971,29.2,13.8,25.2,29.94565217,17.2,4.177545692,0.360793746,30.05434783,6.979166667,0,12.79373368,44,0
26081000700,32.91770574,5,31.30381304,8.1,4.6,19.2,18.92144638,13.2,9.901599016,3.116531165,35.87905237,0,0,0.430504305,24,0
10003011201,3.980446927,1.1,11.75190424,14.4,1.3,18.5,23.32555815,10.7,4.026115343,1.098901099,19.9266911,25.83783784,0,0,14.1,4.965011663
39049004001,49.90439771,4.8,29.52380952,0,19.3,2.4,0,18.9,0,0,35.43658381,76.29499561,0,4,17.6,0
17031230200,24.27884615,4.5,34.22222222,29.4,11.4,9.7,21.49038462,10.1,12.2962963,14.99477534,75.28846154,9.142053446,0,2.37037037,21.5,2.307692308
27053024700,11.22625216,7.5,21.52721365,7.5,6.5,12.4,21.99194013,11.9,5.036555646,5.508607199,46.54576857,9.505409583,1.5,3.574329813,0.7,0.89234312
26025001000,43.83961763,13.7,42.24343675,10,6.9,16.4,21.84895833,21.5,12.64916468,0,42.5,13.85189132,2,0.178997613,18.1,2.317708333
32003002936,27.82246053,7.5,39.9106478,13.5,13.5,22.9,16.53285757,10,8.190618019,8.068535826,50.4014273,26.9393512,0,3.797468354,6.7,0.386559619
17031670400,38.68871825,20,61.14081996,27.3,9.1,17.2,27.0525694,14.9,20.49910873,3.221884498,100,0,0,2.852049911,46.7,0
19103001100,68.31294715,4.1,66.0723933,3,4.3,2.7,4.639392661,7.2,2.863317126,0.404685836,15.52087727,24.6628131,0,0.648298217,15.2,9.510754956
36047027600,42.00887902,4.7,44.78476821,37.3,20.3,11,23.77680044,7.9,7.119205298,38.65102639,77.13029137,35.90733591,0,23.2615894,52.7,0
42003090300,10.88082902,0.8,15.48527808,11.5,5.6,11.4,12.11947157,11.3,0.872410033,0.828892836,16.36990235,1.764705882,0,0.327153762,25.1,0
36081056200,17.70129072,7,23.01886792,20.1,2.6,29.8,15.85740627,16,0,6.222775358,78.6724032,0,0,3.962264151,4.9,0
41055950100,20.03567182,1.9,20.49518569,10.6,7.5,23.1,19.39501779,23,6.602475928,0.309214595,11.62514828,2.430939227,26.2,0.275103164,6.6,0.711743772
39099811100,21.13449222,4.1,18.7250996,10.7,5.2,23.7,12.66846361,25.2,8.167330677,0,4.492362983,9.04159132,0,0,12.4,0
39155933400,15.81039755,3,11.87800963,13.3,8.9,28.1,21.03975535,9.4,6.661316212,0,5.259938838,0,22.7,1.284109149,0.7,0
18003010803,19.68892955,2.3,16.71626984,4,5.7,17.7,27.42836547,9.8,6.349206349,0.513124137,17.35447828,1.001430615,0,2.777777778,2.6,0.306361507
49035113701,21.27770535,5.5,18.72265967,13.6,8.2,7.9,26.17992177,10.5,3.412073491,4.037005887,29.38722295,0,0,3.149606299,3.1,0
26045020104,19.87261146,7.2,25.84200857,9.8,3.9,18.8,15.13375796,20.7,9.981628904,6.223516949,48.05095541,10.33081834,0,2.14329455,3.4,0.178343949
25027730802,9.980713597,1.2,17.42331288,7.1,5.3,13.4,15.20823584,7.3,0.613496933,5.679012346,27.98315395,0,0,0,3.2,0.608329434
51153901230,2.394612123,2,6.884377758,4.2,5.5,10.7,26.54028436,5.9,1.676963813,1.724137931,58.09428785,0,0,0.26478376,7.1,0
6037119004,15.13059141,7,27.77777778,36.9,5.3,11.5,24.57500746,10.3,6.072351421,17.78276194,96.80882792,19.07090465,0,9.043927649,16.9,0
12071020103,12.74224806,2.2,23.8372093,6.2,2.8,75.1,1.841085271,22.1,2.990033223,0.290697674,6.540697674,0.928074246,54.8,0,2.4,0
36061015401,7.724237502,0.7,13.06532663,0.6,7.6,10.3,11.89316008,10.1,0,1.043881693,21.69283523,83.99758454,0,7.604690117,73.3,0.108283703
6085503337,13.46014929,3.8,20.70566388,21.1,4.6,15.3,16.24462494,11.3,4.271123491,20.22332506,92.71380793,0,29.7,14.02042711,0,2.627806976
48435950300,22.70198675,6.3,15.21060842,24.7,17.3,16.8,27.73530187,7.9,10.14040562,5.18389806,68.46823095,1.704545455,15.3,8.736349454,3.1,0.580015819
29209090201,29.32481023,8.9,14.46453408,8.3,14.8,21.6,13.42389133,28.2,0,0,1.638034359,1.210653753,22.7,1.390820584,0,0
17031230900,31.70896025,3.1,43.54120267,18.1,18.2,7.6,18.15748383,5.9,4.008908686,8.828996283,75.59669864,7.160019222,0,2.394209354,20,2.052197189
27123033300,19.57720588,3.5,37.47954173,2.7,1.8,8.3,21.24430956,9.9,2.209492635,1.537958115,18.72534143,26.42967543,0,2.536824877,8.4,2.336874052
24003702704,2.757456387,2.9,12.66891892,8.5,7.8,10.3,4.273504274,7,4.898648649,0,26.76563203,71.1969112,0,2.195945946,0,20.06297796
6067007422,27.2003186,6.5,40.78794902,15.2,9.9,8.2,27.55874154,7.7,12.51448436,9.915518008,38.90880127,3.50678733,0,5.909617613,7.2,0
48201522001,28.25013714,6.9,45.72301426,5.5,19.9,33.7,25.34284147,20.7,3.564154786,18.30143541,50.74053758,55.15210991,0,6.415478615,14.8,0
40143009016,0.878780047,3.1,6.634615385,1,3.5,7.3,36.10752132,10.6,1.442307692,0.561797753,24.63168777,0,0,0,0,0
53011040512,7.783882784,0.9,18.32884097,5.2,0.5,14.3,28.2967033,4.1,5.25606469,0,6.913919414,0,0,0,8.8,0
36103147402,1.768435102,0.7,13.4964483,6.3,1.1,26.7,15.81581582,16.1,1.420678769,0.62262193,8.541875209,1.771217712,1.5,0,19.8,0.2002002
36103190802,10.25794841,15.9,21.16477273,2.6,2.3,31.3,18.98002103,9,5.823863636,0.704607046,17.4553102,2.625,0,3.125,3,12.35541535
4013320002,50.31312051,7,33.81592554,35.8,19.8,13.9,24.46743761,19.7,7.290589452,6.323262341,95.73950091,14.44607125,6.7,8.066184074,24.7,0
42017105009,11.35022562,5.3,30.07575758,3.6,3.4,28.3,18.02778719,13.1,0,1.116928447,8.336157235,26.89938398,0.8,1.136363636,12.4,2.304303626
12086006801,11.81241185,4.9,18.29268293,2.3,2,25.7,20.83921016,6.6,4.006968641,2.713030187,30.11283498,65.69212411,0,0.696864111,2.8,0
36047099000,16.83461766,7,31.72147002,10.7,8.7,12.7,27.57807896,7.6,6.382978723,2.506426735,92.98762522,0,0,4.255319149,17.2,0.589275192
49035101102,12.41830065,3.1,41.31408661,0.6,1.5,18.6,10.57016402,13.9,3.036336486,0.893605138,19.78651393,70.60427079,0,1.144848183,8,0.546732622
19153005000,68.07485115,21.8,58.52324521,41.9,7,4.8,38.21046708,19,24.43026436,13.17998135,73.86043894,10.60487038,0,15.31449407,24.9,5.261676984
48439113809,17.53218884,2.1,21.60101652,8.5,12,10.8,22.25321888,8.6,3.240152478,2.555480834,32.25321888,0,0.6,2.795425667,0,0
6037267404,24.48094205,6.3,29.84189723,3.4,4.3,7.7,6.104741246,5.4,0,2.849905003,47.50542299,78.90479154,0,2.700922266,9.4,0
4013106200,6.419113414,1.4,7.553707554,3.1,1.8,20.5,22.97063903,8.3,3.95010395,0,25.21588946,0.383631714,0.5,0,0,1.065054692
6029002302,54.03508772,20.4,47.96573876,49.1,15.5,5,35.55555556,6.3,17.66595289,15.77588433,95.60233918,12.1756487,0,35.2248394,10.9,0
19169001304,57.37403457,16.1,52.0988623,1.2,10.7,4.6,7.479323984,4.7,3.805413888,0.01898614,34.14239482,63.48030966,0,0,12.6,2.22941388
27053109400,23.89261745,14,24.48275862,28.8,12.2,5.9,31.18568233,14.1,14.13793103,17.1184739,71.901566,7.023411371,0.5,13.96551724,12.1,0
6037203720,41.97807673,3.6,45.1417004,48,15.7,10.7,29.27254609,11.5,18.31983806,27.26791854,98.80418535,13.42281879,0,32.79352227,17.8,0
12099007735,14.34462445,3.2,19.12568306,3.6,5.5,13.5,31.79216204,8.5,15.69796324,6.125378848,33.94980185,0,0.2,2.632886239,10.3,0
22057020600,29.15707047,10.1,30.72625698,11.3,3.7,25.4,17.19376392,24.5,7.82122905,0,28.9532294,1.432958035,5.5,3.12849162,4.5,3.608017817
36081035700,27.69128851,6.4,41.15684093,21.8,8.8,30.1,14.20017109,12,5.339265851,17.01000589,89.70630168,11.68831169,1.7,10.23359288,23.2,21.21471343
18095001200,34.32982917,5.6,25.22398346,9.9,8.3,21.1,18.0091683,14.7,8.545830462,0,12.73739358,0.515132003,0,0,5.3,0
16019970601,25.52026287,2.3,12.56656017,10.7,9.8,16.6,28.18546915,16.8,5.537806177,1.326570425,14.53085068,0,0.9,2.02342918,2,0
42019910700,15.28460998,4.5,20.18900344,3.6,3.8,16.2,20.50296891,8.4,1.975945017,0,2.095703807,0,9.4,0,1.7,0.174641984
42077009601,37.70771197,9.3,35.4056902,5.4,3.9,18.4,36.85669042,16.5,21.70706006,6.186518929,60.29295329,19.68190855,0,7.27081138,19.4,4.948535234
34031175604,28.83141762,7.6,31.75787728,31.3,11.8,19.3,28.72137405,6,16.66666667,6.171460486,73.3778626,14.06752412,0,9.03814262,22.6,0.381679389
45091060909,10.0877193,3.3,13.41761827,5.8,2.7,28.6,17.54845469,16.8,9.543230016,0.625782228,23.9043129,24.73032361,0.7,0.815660685,1.3,0.104766894
49049000207,13.02083333,3.6,23.72159091,5.1,3.2,10.1,37.17948718,4.4,9.375,1.711276876,18.42948718,0,4.9,3.977272727,1,0
40109980005,,-666666666,,-666666666,-666666666,-666666666,,-666666666,,,,,-666666666,,-666666666,
30049000600,10.10830325,3.6,25.57251908,3.7,4.6,19,23.44192635,10.6,1.622137405,0,5.559490085,0,8.7,1.145038168,2.8,1.912181303
45035010815,19.27119832,3.6,29.99096658,9.1,9.2,12.6,22.00420463,9.2,12.01445348,1.966717095,48.24807288,26.42526965,1,1.445347787,0.6,0
20173009509,9.371605896,2.3,12.53968254,3.1,4.3,12.1,35.73740176,9.9,4.17989418,0.405405405,9.924487594,1.581027668,4.6,1.534391534,1.7,0
12086010705,35.84248594,2.4,45.13124471,32.7,21.1,12.2,25.91406459,14.5,11.43099069,21.57792027,99.51961569,0,0.8,2.709568163,11.3,0
6075033201,43.37078652,24.5,50.7154213,1.5,4.3,2,4.252925293,4.7,5.882352941,2.012208908,72.90729073,90.83447332,0,0.79491256,29.6,59.9459946
6057000801,19.50458716,12.9,33.76503238,8.6,13.7,31,13.65965718,11.3,1.063829787,5.179570475,14.47252165,0,1,1.38760407,1.3,1.625728927
37129010400,14.49704142,3.2,17.49795585,3,4.9,13.7,21.20315582,8.4,7.440719542,0.317572336,15.28599606,2.34670704,0,1.962387572,2.5,1.051939513
12057004100,54.04530744,6.5,49.85714286,24.3,6.6,20.7,32.19354839,22.3,14.14285714,9.553158706,81.67741935,57.06806283,0,4,36,2.322580645
36119002600,12.66852627,6.8,30.15748031,18.2,2.3,19.4,22.09382944,8.5,11.33858268,1.485884101,94.43032124,2.112163146,0,3.543307087,9.3,1.363531315
26163566700,36.57100809,13.5,28.74378992,15.1,13.5,8.7,26.71081678,16.2,10.85876508,0,17.41476576,0,0,1.845280341,6.5,0.637723817
34013010900,44.05416843,7.2,46.30261661,25.1,12.7,10.7,23.89380531,17.8,2.730375427,8.822191905,98.86219975,26.73931266,0,6.484641638,31.5,1.137800253
6009000124,4.754829123,12.7,22.125,8.4,5.1,34.2,16.59237246,17.4,7.5,0,14.01684002,0,19.6,0,2.8,0
46103011602,20.22829838,2.8,17.55395683,4.3,14.5,16.8,22.5300575,13.6,8.920863309,1.459652988,18.7663356,1.085187195,30.1,1.870503597,6.3,1.332984841
42091210700,4.711770797,6.6,13.00403226,0.9,1.7,12.8,22.76785714,5.9,6.149193548,0.960512273,20.65590659,0,0,1.512096774,2.3,0.154532967
36081010400,10.45352203,13.6,43.32988625,19.5,9.5,13.3,16.27532969,10,0.723888314,1.683848797,91.60501769,8.674928503,0,8.996897622,28.4,0
12071040136,9.294161123,2.3,18.37606838,4.3,1.7,14.4,26.72777269,11.3,4.151404151,0,19.48670944,1.769911504,0,0,0.7,0
51153900504,40.84350721,14.8,36.34259259,24,25.3,10.2,31.89049205,14,7.793209877,14.02199529,89.60414354,20.4137931,16.3,8.641975309,3,0
17031820603,30.1600964,6.8,34.26382047,19.7,8.1,11.4,30.1084524,11.8,11.60372195,8.28856485,43.19159924,4.952947003,32,6.677613574,3.7,0
17031824702,23.44714857,1.7,38.89361702,16,5.8,15.6,20.66159561,4.7,2.808510638,6.605710021,47.30231735,3.22961796,0,0.553191489,5.2,1.662833894
42091206905,6.882591093,3.9,16.20991254,1.8,1.8,11.3,26.92226223,5.7,12.24489796,3.069284586,20.58885829,0,0,0.699708455,0.5,0
22081960100,28.12423575,5.2,13.72321946,22.8,12.6,19.8,19.96595331,19.5,6.890561668,0.198955484,20.1848249,0,46.4,1.679212507,1.9,0
48441012702,17.91457286,3.7,26.26728111,1.2,9.7,17.8,29.87437186,9.9,5.99078341,0,24.89949749,0.988372093,0,0,3.2,0.201005025
12103022102,14.06954282,2.1,15.80246914,7.5,6.4,15.7,19.89779623,14.1,15.63786008,0,24.36921111,8.902439024,0,0,8.6,0
24031700812,19.47065593,10.5,29.37233394,13.7,10.6,18,22.09436133,14.7,5.179768434,7.28588661,58.5730725,24.88662132,0,4.265691651,17.9,0.368239356
40109104800,44.1875198,1.3,36.83168317,43.3,22.8,5.1,34.20969275,7.6,23.36633663,8.8934148,75.19797276,0.861326443,18,2.376237624,5.2,0
48201451406,16.24305004,13,46.91912709,0,8,12.7,8.339952343,3.1,6.161745828,3.428335399,54.92454329,35.10324484,0,1.283697047,3.1,0
12095014806,7.019328586,5.5,21.60342717,5.6,8.5,12.1,15.36113937,5.8,6.854345165,5.590584279,46.53102747,0,0,1.713586291,2,0.1017294
41051008201,16.7903525,1.2,38.04914371,18,11.1,21.4,20.52919708,20.1,1.935964259,9.710675091,45.74209246,27.41007194,0,0.372300819,15.5,2.281021898
6013334007,19.4511703,8.9,43.6757873,9.4,0,30.6,11.78369653,17.5,1.342281879,7.166947723,39.25208501,27.56702074,0,2.994321115,13,0.053806833
6059062640,12.70516717,3.3,29.51807229,3.5,6.6,6.9,20.21403092,5.2,6.358768407,2.981651376,33.20451843,34.9044586,0,5.689424364,7.8,0
5145070801,56.92307692,6,45.98930481,3,5.7,5.5,6.098964327,6.7,7.843137255,0.489624621,13.2566168,54.72560976,0,0,25.1,72.08285386
12085000502,3.49324639,1.5,11.94353963,6.1,1.7,42.5,14.85794131,21.5,1.411509229,0,7.31252911,0.858778626,0,0,1.1,0
12057013319,16.77684736,3.6,33.06082407,3.1,10.7,7.9,17.29102395,7.2,8.109875736,1.713028446,50.66842956,13.06441902,0,0.948332243,0.7,0
6065045207,40.45480604,6.4,49.47519084,19.5,9.9,16,24.30856068,7.5,6.393129771,19.03367496,83.87582314,5.510388437,15.8,7.108778626,3.6,1.542803387
25017369100,4.820811352,1.4,16.97560976,6.3,1.9,20.6,20.78459601,9,2.926829268,2.678571429,18.33723232,11.46744412,0,2.341463415,4.9,1.385639734
6067006203,69.25540432,10.6,66.4084507,20,10.2,11.6,36.18895116,15,13.16901408,14.84422724,76.19428876,38.99113838,5.2,14.29577465,10.6,0.133440085
40135030301,35.66529492,9.4,25.93896714,18.8,22.5,13.5,30.68030236,20.4,15.49295775,0,40.37349933,1.834862385,17.1,4.812206573,9.5,0
16001000305,14.55108359,6.7,25.3122398,7,10.3,23.1,22.29102167,7.8,8.159866778,0,5.108359133,0,8.8,1.498751041,1.8,0
20091051803,11.80093619,1.1,24.46511628,8.8,14.9,19.9,14.43705346,12.1,4.558139535,5.853906847,25.32643508,10.79069767,0.8,0.790697674,5.3,0
6077005127,16.59950403,4.4,31.52439024,20,4.8,10.7,31.10129648,15.8,6.890243902,5.873561501,73.08733438,0,0,9.756097561,3.7,0.128223394
4003000501,31.11342352,7.6,19.47194719,10.4,11.1,29.9,17.01137539,16.3,0.550055006,1.922050187,32.9369183,0.135135135,33,1.210121012,4.3,2.481902792
45045002301,35.31827515,4.6,25.72909916,20.8,20.5,13.7,24.97433265,12.8,6.740116656,8.909194746,42.94147844,6.004618938,2.5,5.50874919,1.6,0
20091053427,5.927152318,1.4,7.929749867,0.4,1.7,9.2,35.78982155,1.9,2.448110697,0.229438758,14.57369465,0,0,0,0,0
48453002110,25.55670637,4.2,30.35856574,29.6,19.4,9,22.19943604,15.9,15.21912351,10.35332786,73.54524481,10.25469169,0,3.665338645,12.4,1.538067162
42079200900,39.94378513,30.7,31.10261313,16.4,16.2,16.2,29.35665209,15.6,15.4875717,6.273062731,53.2792005,20.06386376,0,3.186743149,35.2,0.156152405
9001073400,17.11229947,11.6,48.21428571,23.9,21.4,9.6,19.35032204,16.4,17.58928571,12.07743427,94.7633716,6.595092025,0,1.875,16.2,0
6037222500,38.01541426,4.3,43.61269325,37.4,13.2,8.4,26.71799808,9.8,7.973962571,18.22660099,96.18864293,4.599406528,0,27.908869,7.4,0.250240616
34017004300,34.63819692,9.7,47.74266366,15.2,16.7,8,28.15191856,11.4,23.47629797,12.91825498,80.89271731,19.67871486,0,3.9503386,36,0.274079875
12115001301,18.28163601,1.3,36.63980161,7.4,16.2,22.8,9.6,15.8,2.107873528,6.061422414,25.70666667,18.60737273,0,1.735895846,4.8,2.986666667
22033004606,12.73545591,10.1,9.616485404,2.8,3.1,11.2,27.42123687,6.8,0,0.60616557,49.7416236,0,0,2.175157413,0,0
36059521400,4.402209227,19.3,28.04757185,2.5,0.4,20.3,27.66533865,7,2.378592666,0,3.697211155,0,0,0,0.9,0.175298805
36059412500,0.207522698,6.7,11.18210863,2.6,0.6,15.9,28.24902724,6.4,4.392971246,0.352494577,5.758754864,1.02189781,1.9,0,1.1,0
1015000400,33.44573881,14,29.98392283,19.9,11.1,24.1,26.01823708,31,9.485530547,0.50955414,65.47112462,5.153294194,16.3,4.421221865,10.1,0.334346505
8031008388,18.02819368,5,32.69180754,20.5,13.2,3.7,25.34804308,5.8,4.395318596,9.841912473,79.91419315,33.73343336,0,8.166449935,0.8,0
47075930100,18.49071513,4,17.89686552,14.4,8.9,15.4,21.22905028,17.6,3.53892821,1.133255178,23.68715084,0,13.1,2.325581395,2.2,4.729981378
36047098600,14.93993994,6.8,32.92433538,11.6,10.8,11.3,17.94294294,6,10.42944785,1.030110935,97.67267267,0,0,2.351738241,23.1,0
6037103401,16.37134052,7.6,23.50049164,7.8,4.1,21.2,12.17257319,11.9,0,4.612326044,31.3174114,8.620689655,4.5,0,7.3,0.500770416
34013014200,3.885291397,1.2,20.98581031,15.7,6,15.1,20.90656799,6.6,5.601194922,4.264339152,63.94542091,7.79753762,0,2.912621359,5.3,0
4013723305,48.01336799,5.8,19.90111248,28.6,24.8,9.3,29.3135436,17.1,4.079110012,18.38118022,81.81818182,3.862212944,21.7,13.59703337,11.2,3.636363636
49049010132,18.98634454,1.2,19.17808219,0.3,1.5,3.7,48.1092437,3.3,2.739726027,0,10.37289916,0,0,2.168949772,0,0
17097861403,26.29614268,7.1,32.68428373,18.5,9.8,7.1,37.57776856,13.2,3.059805285,7.058823529,62.09041891,0.872817955,28.9,7.232267038,2.6,0
4013108601,41.27224536,9.5,34.97309762,21.9,21.7,12.3,19.72993248,26.1,9.684857802,7.848605578,63.16579145,41.78310047,0,7.532667179,24.9,1.200300075
39061022602,6.961538462,1.8,14.72448058,3.4,3,15.2,27.19230769,8.6,14.72448058,0,30.46153846,8.143607706,0,0,3.9,0
13121001801,56.84167011,16.9,26.75309369,9,6.7,15,0,25.4,0,4.216618437,70.02893758,80.76275939,2.1,0,55.1,0.041339396
6071007108,16.06463878,5.3,43.72049103,6.9,4.7,4,18.29847909,8.2,5.099150142,2.521873392,79.70532319,51.8081761,0,7.554296506,3.1,0
39151701300,52.41605242,12.8,30.53808526,19.2,13.3,9.4,27.61033369,15.7,10.34241789,0.435919791,28.92895587,1.095556908,0.7,4.122990915,12.6,0
36005022902,50.05871991,11.3,49.81981982,19.8,7.3,7.9,32.20140515,11.9,18.28828829,14.85411141,98.91686183,59.73799127,1.6,25.13513514,66.8,0.93676815
34039034200,28.46060606,6,41.89526185,12,10.6,9.6,26.8563163,13.7,9.642560266,5.092118731,84.13693346,16.37866266,0,11.22194514,6.8,0.506268081
6001401300,24.59757131,5.8,36.64664118,10.3,4,14.2,7.25848564,13,4.587657018,7.991360691,61.04438642,61.81246726,0,8.956854178,35.4,15.90078329
6037212202,58.46153846,6,60.26541764,41.9,27.2,10,22.67920094,8.4,0.6245121,33.89199255,96.32784959,78.36089145,0,25.83918813,24.9,0.705052879
27053103100,21.32092199,2.3,27.5862069,11.5,3.5,12.1,16.04609929,15.7,1.245210728,4.619692021,34.39716312,35.05434783,0,4.885057471,19.2,0
51027010100,39.23412061,8.2,25.97162246,19.2,8.1,18.9,21.43308746,26.5,3.022825416,0.262409797,7.27081138,1.974288338,28.1,1.357186922,7.5,8.092729189
32003005333,7.623318386,3.3,34.39189189,1.1,4.8,12.2,23.99109379,6.8,3.716216216,0.867743866,34.26106318,11.61417323,0,1.689189189,7,0
48303010413,6.73040153,1.2,12.33333333,1.5,8.4,8.5,30.21032505,10.5,25.22222222,3.517364203,47.9541109,9.14893617,0,0.777777778,7.8,0
10001041101,28.48066298,6.6,57.58725341,2.3,1.2,1.8,35.69060773,6.5,5.918057663,0.128576021,44.08839779,0.667655786,0.7,0,1.4,0
48105950100,24.3997599,0,18.79483501,21.4,21.8,17.4,23.34217507,9.6,10.6169297,4,63.39522546,3.209373408,15.2,4.806312769,1.1,1.797819039
35001002301,24.3347474,0,30.51075269,15.3,20.9,8.9,27.4971076,18.1,17.74193548,11.66737378,98.61164674,0,24.4,5.64516129,11.4,0
48201532003,49.56805977,1.3,51.50583897,19.3,27.1,2.9,34.08671587,6.5,8.174554395,20.64220183,89.02214022,54.31959345,0,18.99200983,4.7,0
6037431200,20.49008544,6.3,31.60762943,25.2,9.2,11.1,22.89403244,7.9,4.564032698,13.41122264,87.93890726,3.003194888,2.2,15.05449591,5.4,2.235868367
13089021815,45.08656425,3.8,59.25085131,17.6,35.6,3.2,32.1628871,4,6.980703746,10.67878444,92.95293831,44.88912926,1.9,3.007945516,25,0
25017333400,7.373129724,5.7,25.04091653,6.2,3,15.3,21.51645647,9.6,10.47463175,1.818477025,18.00984313,26.85624013,0,1.800327332,2,0.107659182
36047107003,,-666666666,,-666666666,-666666666,-666666666,,-666666666,,,,,-666666666,,-666666666,
6073008201,5.230024213,1.3,32.69045323,0.8,2.3,25.9,21.79176755,15.5,5.785920926,0.620067644,30.46004843,41.78874325,0,0.964320154,11.7,1.113801453
48183000501,13.90563292,5.6,20.23328847,3.1,9.6,33.4,16.41424478,9.7,2.467474204,0,21.98117069,9.486652977,0,0,4.5,1.739664347
17031808002,13.97849462,8.5,30.61573546,6.3,4.6,31.2,24.96935022,20.4,5.017103763,5.356004251,40.70290151,23.1041456,0,4.503990878,11.2,1.185124642
34017012500,17.1286031,6.5,24.50184502,10.7,5.2,16.1,18.22404372,8.6,8.044280443,9.431785405,46.17486339,8.315565032,0,2.21402214,8.5,1.393442623
26065005201,36.20383523,11.8,29.9956465,16.3,4.7,16.5,22.85107888,18.8,12.92990858,0.866838805,47.43544393,1.527614571,0,2.786242926,9.8,0.5482844
20173001900,25.04528986,7.4,25.37154989,9.5,8.9,10,23.6865942,16.3,4.564755839,1.478302337,33.4692029,8.438061041,2.2,0,6.9,0
34029735101,28.42724979,10.9,33.49056604,10.9,4.4,32.9,17.61984861,16.4,3.867924528,3.394929093,9.92430614,6.473594549,22.1,0,11.4,0
40143009017,23.46041056,5,28.88086643,10.2,19.6,4.7,25.61094819,8.8,2.045728039,8.151609553,56.98924731,33.26315789,0,3.48977136,0,0
6001441601,5.394104119,3.9,17.44262295,13,1.6,18.7,17.89891395,6.5,1.049180328,6.332164768,69.13116124,3.361344538,0,4.721311475,2.5,0.459482038
51510201602,18.50927247,5,15.64774381,3.2,6.9,6,12.83880171,6.2,2.983988355,0,43.29529244,76.8573307,0,7.278020378,13,4.67189729
39095010002,21.91176471,7.3,31.62274619,8.7,10.6,12.1,16.73529412,20.3,3.814147018,3.345388788,19.79411765,11.84466019,0,1.040221914,20,0
